Title,Alternative Title,Creator,RegDate,CollectionDb,SubjectCategory,SubjectKeyword,Extent,Description,SpatialCoverage,Temporal,Person,Language,SourceTitle,ReferenceIdentifier,Rights,CopyrightOthers,URL,Contributor,SubDescription
"선언,천명",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727516/MOV000253554_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6265,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727516/MOV000253554_700X466.mp4
선전,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735624/MOV000253560_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6268,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735624/MOV000253560_700X466.mp4
수출,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732255/MOV000253562_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5633,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732255/MOV000253562_700X466.mp4
"숙모,작은어머니",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040140/MOV000360617_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10759,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040140/MOV000360617_700X466.mp4
송편,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042621/MOV000361005_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6057,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042621/MOV000361005_700X466.mp4
계모,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734927/MOV000249948_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6930,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734927/MOV000249948_700X466.mp4
"계약,맺다,예매,예약",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627675/MOV000354353_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6935,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627675/MOV000354353_700X466.mp4
"교환,바꾸다,맞바꾸다",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627539/MOV000249970_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6675,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627539/MOV000249970_700X466.mp4
체류자,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003030/MOV000359566_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4415,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003030/MOV000359566_700X466.mp4
"체전,운동회",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003050/MOV000359567_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4416,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003050/MOV000359567_700X466.mp4
화가 치밀어 오르다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009716/MOV000360026_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12578,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009716/MOV000360026_700X466.mp4
성폭력,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003320/MOV000359615_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5158,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003320/MOV000359615_700X466.mp4
성희롱,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003331/MOV000359617_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5159,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003331/MOV000359617_700X466.mp4
방문자,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784495/MOV000356919_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=1888,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784495/MOV000356919_700X466.mp4
(택배)배달원,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732071/MOV000239223_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=1929,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732071/MOV000239223_700X466.mp4
"수증기,증기",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735139/MOV000239341_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2596,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735139/MOV000239341_700X466.mp4
흙,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624337/MOV000241886_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=1683,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624337/MOV000241886_700X466.mp4
꽉차다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733025/MOV000241233_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2362,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733025/MOV000241233_700X466.mp4
"먹구름,먹장구름",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040051/MOV000360590_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10089,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040051/MOV000360590_700X466.mp4
몰아치다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735760/MOV000241426_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12481,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735760/MOV000241426_700X466.mp4
"못생기다,못나다,추하다,밉다",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632426/MOV000241430_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12482,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632426/MOV000241430_700X466.mp4
"분홍,분홍색,핑크,핑크색",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785402/MOV000357062_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5773,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785402/MOV000357062_700X466.mp4
백점,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735772/MOV000244946_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12852,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735772/MOV000244946_700X466.mp4
"젖,유방,우유",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630162/MOV000258646_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9694,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630162/MOV000258646_700X466.mp4
(불을)지르다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042625/MOV000361009_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6016,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042625/MOV000361009_700X466.mp4
말리다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734826/MOV000252504_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5663,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734826/MOV000252504_700X466.mp4
루마니아,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047295/MOV000361199_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5561,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047295/MOV000361199_700X466.mp4
룩셈부르크,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042750/MOV000361017_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5562,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042750/MOV000361017_700X466.mp4
리,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735077/MOV000251766_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12185,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735077/MOV000251766_700X466.mp4
ㅁ,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009748/MOV000360045_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12825,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009748/MOV000360045_700X466.mp4
"디자인,도안,설계",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632160/MOV000251072_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11949,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632160/MOV000251072_700X466.mp4
"멧돼지,산돼지",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733620/MOV000251088_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6909,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733620/MOV000251088_700X466.mp4
며칠,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632001/MOV000251092_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11606,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632001/MOV000251092_700X466.mp4
명찰,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010167/MOV000360142_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=7428,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010167/MOV000360142_700X466.mp4
"명확하다,정확,똑똑하다,뚜렷하다,명료하다,명백하다,분명하다,선명하다,확실하다,단연,역력하다,장장하다,틀림없이",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631903/MOV000251379_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11612,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631903/MOV000251379_700X466.mp4
"완장,팔띠",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735637/MOV000256787_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=7209,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735637/MOV000256787_700X466.mp4
어리다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733462/MOV000254971_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11883,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733462/MOV000254971_700X466.mp4
"어린이,새끼,아이,어린아이,소아",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9832,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_700X466.mp4
어린이날,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004477/MOV000359651_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8212,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004477/MOV000359651_700X466.mp4
작가,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733475/MOV000255948_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12018,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733475/MOV000255948_700X466.mp4
ㅗ,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005885/MOV000359887_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10830,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005885/MOV000359887_700X466.mp4
"오다,도래",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628281/MOV000256338_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=7704,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628281/MOV000256338_700X466.mp4
방글라데시,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040133/MOV000360611_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10479,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040133/MOV000360611_700X466.mp4
"자립,독립,자주독립",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005852/MOV000359854_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10915,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005852/MOV000359854_700X466.mp4
"왕비,황후,군부",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732943/MOV000256799_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11968,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732943/MOV000256799_700X466.mp4
"패자,패배자",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009630/MOV000359961_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4162,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009630/MOV000359961_700X466.mp4
피자,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624868/MOV000243318_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4167,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624868/MOV000243318_700X466.mp4
경비실,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005900/MOV000359902_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10315,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005900/MOV000359902_700X466.mp4
"곤두박질,곤두질,떨어지다",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727490/MOV000240575_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2022,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727490/MOV000240575_700X466.mp4
"난청인,난청자",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010138/MOV000360124_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8719,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010138/MOV000360124_700X466.mp4
가볍다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631862/MOV000249768_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10998,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631862/MOV000249768_700X466.mp4
"근면,열성,열심,꾸준하다,부지런하다",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628491/MOV000249058_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11501,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628491/MOV000249058_700X466.mp4
"낙담,낙망,낙심,실망,절망,좌절",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735444/MOV000249064_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12720,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735444/MOV000249064_700X466.mp4
"낙엽,가랑잎,낙엽이 떨어지다",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042784/MOV000361032_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4718,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042784/MOV000361032_700X466.mp4
불필요,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005086/MOV000359814_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=3520,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005086/MOV000359814_700X466.mp4
비다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735678/MOV000259677_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8808,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735678/MOV000259677_700X466.mp4
근사하다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733707/MOV000249164_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=3680,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733707/MOV000249164_700X466.mp4
"안식처,안식소",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010102/MOV000360091_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5983,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010102/MOV000360091_700X466.mp4
"-면,임시,그러면",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005860/MOV000359862_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10423,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005860/MOV000359862_700X466.mp4
면세,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004871/MOV000359737_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6651,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004871/MOV000359737_700X466.mp4
"내일,명일",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627261/MOV000251976_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6442,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627261/MOV000251976_700X466.mp4
"관중,관객,구경꾼",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732067/MOV000240811_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=1658,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732067/MOV000240811_700X466.mp4
"교무실,교원실,서무실",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009592/MOV000359933_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=1663,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009592/MOV000359933_700X466.mp4
성냥,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221019/1042277/MOV000360937_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8282,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221019/1042277/MOV000360937_700X466.mp4
"신선하다,새롭다,새,신",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626512/MOV000257153_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12919,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626512/MOV000257153_700X466.mp4
"치매,치매증",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732654/MOV000257433_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11992,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732654/MOV000257433_700X466.mp4
월요일,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732401/MOV000255612_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8230,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732401/MOV000255612_700X466.mp4
"가능,할 수 있다",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764392/MOV000249484_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12408,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764392/MOV000249484_700X466.mp4
가다,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632050/MOV000249486_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11796,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632050/MOV000249486_700X466.mp4
"가담,들어가다,참가,참석,참여,출석,진출",,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632950/MOV000249490_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9348,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632950/MOV000249490_700X466.mp4
대리인,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785150/MOV000356998_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4389,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785150/MOV000356998_700X466.mp4
장애인 지역사회 재활 시설,,누리집,2024-12-20 08:41:01,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004552/MOV000359668_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8635,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004552/MOV000359668_700X466.mp4
